Cursus,Section,Subsection,Exercise,Question,Question Type,Tags,Choices,Shuffle Options,Shuffle Answers,Num Eval,Correct Answer,Correct,Incorrect,Feedback,Description,Status,skills
Recepten,Natuurlijke getallen,Delen,2,659 : 8 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,82 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,4516 : 9 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,501 rest 7,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,4284 : 4 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1071 rest 0,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,7103 : 5 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1420 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,4975 : 7 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,710 rest 5,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,8902 : 5 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1780 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,1823 : 6 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,303 rest 5,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,9134 : 7 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1304 rest 6,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,5485 : 5 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1097 rest 0,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,3251 : 3 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1083 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,7021 : 9 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,780 rest 1,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,3602 : 4 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,900 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,6434 : 8 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,804 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,3042 : 8 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,380 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,7554 : 5 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1510 rest 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,7228 : 7 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1032 rest 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,3124 : 8 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,390 rest 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,6603 : 5 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1320 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,1350 : 3 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,450 rest 0,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,40297 : 5 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,8059 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,32914 : 3 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,10971 rest 1,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,20313 : 7 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,2901 rest 6,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,83729 : 3 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,27909 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,57650 : 6 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,9608 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,63246 : 8 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,7905 rest 6,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,50562 : 8 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,6320 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,54128 : 3 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,18042 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,29193 : 7 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,4170 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,28197 : 4 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,7049 rest 1,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,85075 : 8 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,10634 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,75822 : 7 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,10831 rest 5,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,44912 : 9 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,4990 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,29606 : 4 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,7401 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,56251 : 8 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,7031 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,86556 : 8 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,10819 rest 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,60879 : 3 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,20293 rest 0,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,3,16865 : 8 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,2108 rest 1,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,9193 : 11 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,835 rest 8,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,9880 : 11 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,898 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,1902 : 11 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,172 rest 10,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,1775 : 12 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,147 rest 11,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,4621 : 12 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,385 rest 1,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,6618 : 12 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,551 rest 6,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,4999 : 12 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,416 rest 7,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,2850 : 13 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,219 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,2135 : 13 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,164 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,4306 : 13 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,331 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,5847 : 13 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,449 rest 10,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,8320 : 14 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,594 rest 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,5365 : 14 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,383 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,6078 : 14 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,434 rest 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,1488 : 14 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,106 rest 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,8752 : 15 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,583 rest 7,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,7699 : 15 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,513 rest 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,9305 : 15 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,620 rest 5,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,3895 : 15 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,259 rest 10,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,2035 : 16 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,127 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,9190 : 16 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,574 rest 6,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,6072 : 16 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,379 rest 8,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,8036 : 16 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,502 rest 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,9637 : 17 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,566 rest 15,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,3265 : 17 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,192 rest 1,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,6502 : 17 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,382 rest 8,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,4457 : 17 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,262 rest 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,8053 : 18 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,447 rest 7,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,8739 : 18 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,485 rest 9,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,4489 : 18 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,249 rest 7,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,7106 : 18 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,394 rest 14,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,9091 : 19 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,478 rest 9,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,7784 : 19 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,409 rest 13,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,9128 : 19 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,480 rest 8,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,9295 : 19 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,489 rest 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Recepten,Natuurlijke getallen,Delen,4,7942 : 14 = <ans> rest <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,567 rest 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
