Cursus,Section,Subsection,Exercise,Question,Question Type,Tags,Choices,Shuffle Options,Shuffle Answers,Num Eval,Correct Answer,Correct,Incorrect,Feedback,Description,Status,skills
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,1,"2,385 <ans> 2,389",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""Procenten"", ""subskills"": [""als breuk""]}, {""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,1,"5,300 <ans> 5,299",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""Procenten"", ""subskills"": [""als breuk""]}, {""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,1,"3,342 <ans> 3,341",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""Procenten"", ""subskills"": [""als breuk""]}, {""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,1,"8,853 <ans> 9,860",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""Procenten"", ""subskills"": [""als breuk""]}, {""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"5,940 <ans> 5,900",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"7,730 <ans> 7,700",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"9,310 <ans> 9,099",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"7,540 <ans> 7,500",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"9,099 <ans> 9,100",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"5,600 <ans> 5,590",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"1,500 <ans> 1,450",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"3,800 <ans> 3,760",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"5,800 <ans> 5,830",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"5,110 <ans> 5,058",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"5,600 <ans> 5,612",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"8,300 <ans> 8,344",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"4,710 <ans> 4,671",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"5,430 <ans> 5,414",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"9,00 <ans> 9,03",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"7,10 <ans> 7,117",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"5,805 <ans> 5,80",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"2,829 <ans> 2,89",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"9,273 <ans> 9,30",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"7,182 <ans> 7,20",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"7,121 <ans> 7,10",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"4,518 <ans> 4,50",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"7,010 <ans> 7,00",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," "">""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"5,667 <ans> 5,70",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"2,769 <ans> 2,80",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"14,420 <ans> 14,50",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""<""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"9,00 <ans> 9,000",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""=""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"5,00 <ans> 5,000",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""=""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"4,00 <ans> 4,00",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""=""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"1,20 <ans> 1,20",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""=""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"1,40 <ans> 1,40",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""=""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"12,30 <ans> 12,30",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""=""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"51,30 <ans> 51,30",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""=""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"53,60 <ans> 53,60",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""=""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"4,30 <ans> 4,30",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""=""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
Concepten,Gevorderde Vaardigheden,Kommagetallen Vergelijken,2,"1,40 <ans> 1,40",FITBD,"{""FR"", ""KK"", ""comparison""}","{<,=,>}",TRUE,,TRUE," ""=""",Goed zo!,Dat is niet goed. Controleer je stappen.,,Vereenvoudig het antwoord.,TRUE,"[{""skill"": ""QQ - basis"", ""subskills"": [""als percentage""]}, {""skill"": ""Procenten"", ""subskills"": [""als breuk""]}]"
