Cursus,Section,Subsection,Exercise,Question,Question Type,Tags,Choices,Shuffle Options,Shuffle Answers,Num Eval,Correct Answer,Correct,Incorrect,Feedback,Description,Status,skills
Concepten,Basisvaardigheden,Metrieke Stelsel,3,0.052 hm² = <ans>cm²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,5200000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,0.787 dam² = <ans>m²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,78.7,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,0.749 m² = <ans>cm²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,7490,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,0.791 km² = <ans>dm²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,79100000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,8.24 dm² = <ans>cm²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,824,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,69.5 km² = <ans>dm²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,6950000000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,0.53 m² = <ans>hm²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,0.000053,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,0.947 cm² = <ans>m²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,0.0000947,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,8.7 m² = <ans>hm²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,0.00087,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,23.4 hm² = <ans>km²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,0.234,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,0.121 mm² = <ans>dam²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,0.00000000121,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,4.27 mm² = <ans>m²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,0.00000427,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,3.86 m² = <ans>dam²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,0.0386,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,86.5 dm² = <ans>km²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,0.000000865,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,1.11 cm² = <ans>dam²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,0.00000111,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,22.6 dam² = <ans>km²,FITBT,"{""FR"", ""metric"", ""area"", ""KK""}",,,,TRUE,0.00226,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""oppervlakte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,6.38 dam³ = <ans>cm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,6380000000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,17.2 dam³ = <ans>dm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,17200000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,8.44 dam³ = <ans>cm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,8440000000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,9.15 dm³ = <ans>mm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,9150000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,2.11 hm³ = <ans>dm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,2110000000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,0.278 dam³ = <ans>m³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,278,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,24.7 dam³ = <ans>dm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,24700000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,3.43 m³ = <ans>cm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,3430000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,8.13 km³ = <ans>m³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,8130000000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,3.11 dam³ = <ans>m³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,3110,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,8.3 cm³ = <ans>dm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,0.0083,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,85.1 cm³ = <ans>dam³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,0.0000851,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,8.72 mm³ = <ans>m³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,0.00000000872,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,127.3 cm³ = <ans>dam³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,0.0000001273,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,511 dam³ = <ans>km³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,0.000511,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,1.27 mm³ = <ans>cm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,0.00127,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,9.79 mm³ = <ans>dm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,0.00000979,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,3,9.93 m³ = <ans>hm³,FITBT,"{""FR"", ""metric"", ""volume_l"", ""KK""}",,,,TRUE,0.00000993,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""grote inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,80 km = <ans>cm,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,8000000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,1000 hm = <ans>mm,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,100000000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,40 km = <ans>dam,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,4000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,500 km = <ans>cm,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,50000000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,80 cm = <ans>mm,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,800,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,200 dam = <ans>cm,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,200000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,700 g = <ans>dg,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,7000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,400 dg = <ans>mg,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,40000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,700 g = <ans>cg,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,70000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,1000 dg = <ans>cg,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,10000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,400 kg = <ans>dg,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,4000000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,200 dg = <ans>cg,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,2000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,400 kL = <ans>mL,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,400000000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,500 dL = <ans>mL,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,50000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,600 daL = <ans>L,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,6000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,3000 hL = <ans>L,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,300000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,30 L = <ans>mL,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,30000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,6000 daL = <ans>L,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,60000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,900 m = <ans>km,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,0.9,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,40 mm = <ans>hm,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,0.0004,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,500 dm = <ans>hm,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,0.5,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,40 mm = <ans>dam,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,0.004,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,800 m = <ans>dam,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,80,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,50 mm = <ans>dam,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,0.005,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,500 dg = <ans>hg,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,0.5,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,7000 cg = <ans>dag,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,7,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,9000 dg = <ans>kg,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,0.9,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,400 mg = <ans>dg,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,1000 cg = <ans>dag,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,1,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,900 dg = <ans>kg,FITBT,"{""FR"", ""metric"", ""weight"", ""KK""}",,,,TRUE,0.09,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""gewicht""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,30 cL = <ans>daL,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,0.03,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,2000 L = <ans>kL,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,4000 mL = <ans>dL,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,40,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,10 dL = <ans>kL,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,0.001,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,300 mL = <ans>hL,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,0.003,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,4,90 mL = <ans>daL,FITBT,"{""FR"", ""metric"", ""volume_s"", ""KK""}",,,,TRUE,0.009,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""kleine inhoud""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,5,0.246 m + 4.82 dam = <ans>dam,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,4.8446,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}, {""skill"": ""KK - optellen"", ""subskills"": [""recept""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,5,2.46 cm + 6.71 m = <ans>m,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,6.7346,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}, {""skill"": ""KK - optellen"", ""subskills"": [""recept""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,5,0.36 dam + 943 dm = <ans>dm,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,979,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}, {""skill"": ""KK - optellen"", ""subskills"": [""recept""]}]"
Concepten,Basisvaardigheden,Metrieke Stelsel,5,957 mm + 0.345 dm = <ans>dm,FITBT,"{""FR"", ""metric"", ""length"", ""KK""}",,,,TRUE,9.915,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som uit in je schrift en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""Metrieke stelsel"", ""subskills"": [""lengte""]}, {""skill"": ""KK - optellen"", ""subskills"": [""recept""]}]"
