Cursus,Section,Subsection,Exercise,Question,Question Type,Tags,Choices,Shuffle Options,Shuffle Answers,Num Eval,Correct Answer,Correct,Incorrect,Feedback,Description,Status,skills
Toetsen,Rekentoetsen,Receptentoetsen,18,(3 decimals) 35.7 ÷ 9 ≈ <ans>,FITBT,"{""FR"", ""rounding"", ""KK"", ""dvs""}",,,,TRUE,3.967,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - delen"", ""subskills"": [""recept"", ""afronden""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,18,5/9 + 4/8 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""pls""}",,,,TRUE,{76/72},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - optellen"", ""subskills"": [""met ongelijke noemers"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,18,5/11 - 3/12 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""mns""}",,,,TRUE,{27/132},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - aftrekken"", ""subskills"": [""met ongelijke noemers"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,18,17/19 × 18/13 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""tms""}",,,,TRUE,{306/247},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,18,2/6 ÷ 9/7 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""dvs""}",,,,TRUE,{14/54},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - delen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,9133 + 344 + 3265 + 476 + 76 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,13294,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept"", ""meervoudig""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,36 + 720 + 9940 + 678 + 6909 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,18283,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept"", ""meervoudig""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,9378 – 5979 = <ans>,FITBT,"{""FR"", ""NN"", ""mns""}",,,,TRUE,3399,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - aftrekken"", ""subskills"": [""recept"", ""lenen""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,7001 – 2332 = <ans>,FITBT,"{""FR"", ""NN"", ""mns""}",,,,TRUE,4669,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - aftrekken"", ""subskills"": [""recept"", ""ver lenen""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,493 × 59 = <ans>,FITBT,"{""FR"", ""NN"", ""tms""}",,,,TRUE,29087,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,472 × 762 = <ans>,FITBT,"{""FR"", ""NN"", ""tms""}",,,,TRUE,359664,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,10075 ÷ 8 = <ans> remainder <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1259 remainder 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,41774 ÷ 18 = <ans> remainder <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,2320 remainder 14,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,46.57 + 5.993 = <ans>,FITBT,"{""FR"", ""KK"", ""pls""}",,,,TRUE,52.563,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - optellen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,67.3 – 8.671 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,58.629,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,6.492 × 5.6 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,36.3552,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,(3 decimals) 96.5 ÷ 9 ≈ <ans>,FITBT,"{""FR"", ""rounding"", ""KK"", ""dvs""}",,,,TRUE,10.722,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - delen"", ""subskills"": [""recept"", ""afronden""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,2/7 + 4/9 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""pls""}",,,,TRUE,{46/63},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - optellen"", ""subskills"": [""met ongelijke noemers"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,4/11 - 3/15 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""mns""}",,,,TRUE,{27/165},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - aftrekken"", ""subskills"": [""met ongelijke noemers"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,16/12 × 19/15 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""tms""}",,,,TRUE,{304/180},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,19,2/9 ÷ 7/3 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""dvs""}",,,,TRUE,{6/63},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - delen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,50 + 2886 + 683 + 566 + 9256 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,13441,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept"", ""meervoudig""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,5640 + 584 + 5061 + 856 + 52 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,12193,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept"", ""meervoudig""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,5645 – 1756 = <ans>,FITBT,"{""FR"", ""NN"", ""mns""}",,,,TRUE,3889,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - aftrekken"", ""subskills"": [""recept"", ""lenen""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,6006 – 5427 = <ans>,FITBT,"{""FR"", ""NN"", ""mns""}",,,,TRUE,579,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - aftrekken"", ""subskills"": [""recept"", ""ver lenen""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,473 × 56 = <ans>,FITBT,"{""FR"", ""NN"", ""tms""}",,,,TRUE,26488,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,692 × 763 = <ans>,FITBT,"{""FR"", ""NN"", ""tms""}",,,,TRUE,527996,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,3218 ÷ 3 = <ans> remainder <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1072 remainder 2,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,17295 ÷ 13 = <ans> remainder <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1330 remainder 5,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,43.75 + 7.895 = <ans>,FITBT,"{""FR"", ""KK"", ""pls""}",,,,TRUE,51.645,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - optellen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,82.4 – 9.975 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,72.425,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,5.593 × 5.8 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,32.4394,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,(3 decimals) 13.7 ÷ 3 ≈ <ans>,FITBT,"{""FR"", ""rounding"", ""KK"", ""dvs""}",,,,TRUE,4.567,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - delen"", ""subskills"": [""recept"", ""afronden""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,8/9 + 3/5 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""pls""}",,,,TRUE,{67/45},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - optellen"", ""subskills"": [""met ongelijke noemers"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,4/11 - 2/15 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""mns""}",,,,TRUE,{38/165},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - aftrekken"", ""subskills"": [""met ongelijke noemers"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,14/18 × 17/11 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""tms""}",,,,TRUE,{238/198},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,20,5/6 ÷ 9/3 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""dvs""}",,,,TRUE,{15/54},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - delen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,991 + 734 + 83 + 5439 + 3955 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,11202,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept"", ""meervoudig""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,93 + 7244 + 768 + 3785 + 197 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,12087,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept"", ""meervoudig""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,3427 – 1548 = <ans>,FITBT,"{""FR"", ""NN"", ""mns""}",,,,TRUE,1879,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - aftrekken"", ""subskills"": [""recept"", ""lenen""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,9007 – 2258 = <ans>,FITBT,"{""FR"", ""NN"", ""mns""}",,,,TRUE,6749,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - aftrekken"", ""subskills"": [""recept"", ""ver lenen""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,673 × 58 = <ans>,FITBT,"{""FR"", ""NN"", ""tms""}",,,,TRUE,39034,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,673 × 736 = <ans>,FITBT,"{""FR"", ""NN"", ""tms""}",,,,TRUE,495328,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,9860 ÷ 7 = <ans> remainder <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1408 remainder 4,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,31650 ÷ 12 = <ans> remainder <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,2637 remainder 6,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,91.12 + 9.987 = <ans>,FITBT,"{""FR"", ""KK"", ""pls""}",,,,TRUE,101.107,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - optellen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,67.6 – 9.671 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,57.929,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,6.481 × 5.8 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,37.5898,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,(3 decimals) 46.7 ÷ 3 ≈ <ans>,FITBT,"{""FR"", ""rounding"", ""KK"", ""dvs""}",,,,TRUE,15.567,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - delen"", ""subskills"": [""recept"", ""afronden""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,5/6 + 7/8 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""pls""}",,,,TRUE,{82/48},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - optellen"", ""subskills"": [""met ongelijke noemers"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,7/17 - 4/11 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""mns""}",,,,TRUE,{9/187},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - aftrekken"", ""subskills"": [""met ongelijke noemers"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,11/18 × 14/11 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""tms""}",,,,TRUE,{154/198},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,21,4/5 ÷ 4/5 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""dvs""}",,,,TRUE,{20/20},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - delen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,10 + 7487 + 666 + 717 + 9799 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,18679,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept"", ""meervoudig""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,602 + 90 + 8250 + 976 + 3949 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,13867,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept"", ""meervoudig""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,2398 – 1999 = <ans>,FITBT,"{""FR"", ""NN"", ""mns""}",,,,TRUE,399,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - aftrekken"", ""subskills"": [""recept"", ""lenen""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,8001 – 7458 = <ans>,FITBT,"{""FR"", ""NN"", ""mns""}",,,,TRUE,543,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - aftrekken"", ""subskills"": [""recept"", ""ver lenen""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,492 × 64 = <ans>,FITBT,"{""FR"", ""NN"", ""tms""}",,,,TRUE,31488,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,593 × 472 = <ans>,FITBT,"{""FR"", ""NN"", ""tms""}",,,,TRUE,279896,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,19537 ÷ 6 = <ans> remainder <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,3256 remainder 1,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,22109 ÷ 14 = <ans> remainder <ans>,FITBT,"{""FR"", ""NN"", ""dvs""}",,,,TRUE,1579 remainder 3,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - delen"", ""subskills"": [""met rest"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,49.62 + 8.693 = <ans>,FITBT,"{""FR"", ""KK"", ""pls""}",,,,TRUE,58.313,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - optellen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,71.5 – 2.596 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,68.904,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,6.592 × 9.3 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,61.3056,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,(3 decimals) 44.5 ÷ 3 ≈ <ans>,FITBT,"{""FR"", ""rounding"", ""KK"", ""dvs""}",,,,TRUE,14.833,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""KK - delen"", ""subskills"": [""recept"", ""afronden""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,7/8 + 3/6 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""pls""}",,,,TRUE,{66/48},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - optellen"", ""subskills"": [""met ongelijke noemers"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,6/17 - 3/18 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""mns""}",,,,TRUE,{57/306},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - aftrekken"", ""subskills"": [""met ongelijke noemers"", ""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,18/15 × 11/17 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""tms""}",,,,TRUE,{198/255},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - vermenigvuldigen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,22,3/4 ÷ 3/5 = <ans>/<ans>,FITBT,"{""FR"", ""QQ"", ""dvs""}",,,,TRUE,{15/12},Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""QQ - delen"", ""subskills"": [""recept""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,23,445 + 30 + 557 + 3440 + 2032 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,6504,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept"", ""meervoudig""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,23,7612 + 649 + 9564 + 41 + 665 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,18531,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept"", ""meervoudig""]}]"
Toetsen,Rekentoetsen,Receptentoetsen,23,7458 – 2689 = <ans>,FITBT,"{""FR"", ""NN"", ""mns""}",,,,TRUE,4769,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - aftrekken"", ""subskills"": [""recept"", ""lenen""]}]"
